Our Order id 194828	 passtype order	 session lqluppfvq21ff0h29hpptgd2m4	 timestamp 20131124223100	 Result 00	 Order id 20131124223100-761	 message APPROVAL	 authcode 709198	 pasref 13853322087016225	 md5 78c53fc3ec973b205607870e1c0ad4bd
Our Order id 194831	 passtype order	 session d7art4b4dnm5gjaimj9b4co8f0	 timestamp 20131124233808	 Result 101	 Order id 20131124233808-301	 message DECLINED	 authcode 	 pasref 13853360739334057	 md5 890bd884b9cb280cb3c9526242d2be72
Our Order id 194983	 passtype order	 session 20jj98qotdbhr8edkcappilk16	 timestamp 20131125211240	 Result 00	 Order id 20131125211240-1	 message APPROVAL	 authcode 023561	 pasref 1385413821558332	 md5 9b98a463e0104dc43679c9f4a28ccfdc
Our Order id 195023	 passtype order	 session c6s1esrfs3t367lk21i2l4aan6	 timestamp 20131126110317	 Result 00	 Order id 20131126110317-486	 message APPROVAL	 authcode 026246	 pasref 13854636619736742	 md5 6cd73e2463385564f119fd5733438380
Our Order id 195186	 passtype order	 session 9he0h1g29ftfbttfs03sjnost1	 timestamp 20131127144150	 Result 00	 Order id 20131127144150-578	 message APPROVAL	 authcode 927358	 pasref 13855630893314187	 md5 b5e0e3e8c0e435ea37ccfdc1c1ed305e
Our Order id 195206	 passtype order	 session q8n0olsmqnmglt7isk7m9d24j0	 timestamp 20131127170708	 Result 00	 Order id 20131127170708-293	 message APPROVAL	 authcode 061097	 pasref 13855719379287944	 md5 d0d0a8608e94a81f14ba0a0a84b4c3df
Our Order id 195225	 passtype order	 session utrmrommaa58ptg98f5kd9kt14	 timestamp 20131127205102	 Result 00	 Order id 20131127205102-253	 message APPROVAL	 authcode 954169	 pasref 13855852385944093	 md5 29d88e53ecf07f23e2ff277d1c424428
Our Order id 195372	 passtype order	 session lvfc8b6sf5ms3vb4i16pi94jt1	 timestamp 20131128224331	 Result 00	 Order id 20131128224331-13	 message APPROVAL	 authcode 083732	 pasref 13856783870322762	 md5 7587b014fb22818b22a54c840915e0fa
Our Order id 195373	 passtype order	 session ub9ltpbjibcptlhbn2bnnbijl7	 timestamp 20131128224648	 Result 00	 Order id 20131128224648-318	 message APPROVAL	 authcode 051704	 pasref 13856789202264631	 md5 a25fcaf3f18852902c7385e3b6b66909
Our Order id 195376	 passtype order	 session 98b9qsmkuda8r14vngi1hlpd52	 timestamp 20131128231516	 Result 00	 Order id 20131128231516-613	 message APPROVAL	 authcode 974799	 pasref 13856802972098705	 md5 3cec4024f686d49cd02e24348b93e824
Our Order id 195446	 passtype order	 session o0s6a1riqjume7q296lq583pq5	 timestamp 20131129103823	 Result 00	 Order id 20131129103823-484	 message APPROVAL	 authcode 212172	 pasref 13857212631302825	 md5 077ba2bb64fd3e1d18cd833508fbb7a7
Our Order id 195469	 passtype order	 session f1rksej2r8jt7rhubn3jps7545	 timestamp 20131129120217	 Result 00	 Order id 20131129120217-624	 message APPROVAL	 authcode 247060	 pasref 1385726293639555	 md5 5b6d3b49f0ed4ef926b0837875888a50
Our Order id 195483	 passtype order	 session ti62ki2muijua8b1ps20h6p8c4	 timestamp 20131129130400	 Result 00	 Order id 20131129130400-4	 message APPROVAL	 authcode 097550	 pasref 13857302056423076	 md5 d8ca8d2c91fc8b7c9e72d997a72004e3
Our Order id 195521	 passtype order	 session ujp2rhdflfe9812a9qkfr7spn1	 timestamp 20131129161712	 Result 00	 Order id 20131129161712-581	 message APPROVAL	 authcode 027676	 pasref 13857416663207675	 md5 cfa169d1378bf15375fa7e97c78f71de
Our Order id 195565	 passtype order	 session o2tc91jcnmcsr712h1ti9mvlm7	 timestamp 20131129193134	 Result 00	 Order id 20131129193134-268	 message APPROVAL	 authcode 076251	 pasref 13857533615108278	 md5 d50ab7aed862f837a0887871e827ab7c
Our Order id 195572	 passtype order	 session 0dtnfpghm2oqlrifrcie3ilan1	 timestamp 20131129195424	 Result 00	 Order id 20131129195424-713	 message APPROVAL	 authcode 029339	 pasref 13857547714589008	 md5 2b7f9cc573c186ef8270816d2e5ed864
Our Order id 195582	 passtype order	 session ua4vb5sgbtqlpu2s2r7pl6c1j1	 timestamp 20131129202554	 Result 00	 Order id 20131129202554-396	 message APPROVAL	 authcode 378240	 pasref 13857565551908914	 md5 f7bfc4834f2934a49fb4b280dbd620bd
Our Order id 195589	 passtype order	 session cjof8rj3cjgdru0t24s6eu5h17	 timestamp 20131129212109	 Result 00	 Order id 20131129212109-759	 message APPROVAL	 authcode 016062	 pasref 13857598412686639	 md5 2b4bb9ad554086eb32b65b87c09d303b
Our Order id 195624	 passtype order	 session h44274f2p6mirmfesjlchai9p2	 timestamp 20131130110658	 Result 00	 Order id 20131130110658-562	 message APPROVAL	 authcode 076395	 pasref 13858093747856048	 md5 0613759d58ad0ee98a0d4c2266fc7c9c
Our Order id 195654	 passtype order	 session bpsqrmcro6j14v4kv410o9qqq3	 timestamp 20131130220608	 Result 00	 Order id 20131130220608-304	 message APPROVAL	 authcode 086921	 pasref 13858491515926611	 md5 10b3e9a277321162205bf8fb1c6781fa
Our Order id 195665	 passtype order	 session o6fna9t0cpenjpmhh03j2u7mm4	 timestamp 20131201100316	 Result 00	 Order id 20131201100316-558	 message APPROVAL	 authcode 597463	 pasref 13858919861368725	 md5 d823e82da7efe17209a3272ecde29354
Our Order id 195718	 passtype order	 session p6gklv19qj0qsdc34eqpnghl82	 timestamp 20131201222342	 Result 00	 Order id 20131201222342-319	 message APPROVAL	 authcode 010957	 pasref 1385936437288238	 md5 d71192c19ffbb2993bdd3746b5dce4d6
Our Order id 195734	 passtype order	 session tmm914uim3obud8n20csc04cd3	 timestamp 20131202091943	 Result 00	 Order id 20131202091943-849	 message APPROVAL	 authcode 938573	 pasref 13859757287911580	 md5 18d9154cba77bd52090c2dde81f48528
Our Order id 195879	 passtype order	 session t7ue0danui2vmva5jg3h2o9ql4	 timestamp 20131202224127	 Result 00	 Order id 20131202224127-984	 message APPROVAL	 authcode 991316	 pasref 13860241613565225	 md5 e2bef8ea866c9b7e240c53a9c3a72251
Our Order id 195882	 passtype order	 session 2b9qo0g6f0phlju9lueiqclah3	 timestamp 20131202224704	 Result 00	 Order id 20131202224704-790	 message APPROVAL	 authcode 092702	 pasref 13860241899017642	 md5 c96d55f84cf71c752c78bf9e2e245420
Our Order id 195894	 passtype order	 session vffnp2f7k5qgddagpnu60mco07	 timestamp 20131203085745	 Result 00	 Order id 20131203085745-622	 message APPROVAL	 authcode 901727	 pasref 13860608070297002	 md5 e65e21251eeedba9b785d91b2291e96a
Our Order id 195929	 passtype order	 session 8fd1p55ug0c41h32f9euilmb62	 timestamp 20131203122836	 Result 00	 Order id 20131203122836-970	 message APPROVAL	 authcode 906965	 pasref 13860734847396102	 md5 ac83d8a0ecbf22e5ae9128c096c28302
Our Order id 195994	 passtype order	 session 4l98oan4o7bljp06vafo7ee3c3	 timestamp 20131203185203	 Result 00	 Order id 20131203185203-877	 message APPROVAL	 authcode 027796	 pasref 13860964791966063	 md5 cb4e5ea7bb2bee7d02d3d1995eb346ad
Our Order id 196012	 passtype order	 session bseo79u6e3int4ee5maqdugi82	 timestamp 20131203215153	 Result 00	 Order id 20131203215153-546	 message APPROVAL	 authcode 048004	 pasref 13861073073242615	 md5 f13e712fb18159ca5b4836f0f3b45644
Our Order id 196015	 passtype order	 session bkigd4rv9o35matr72pg264da1	 timestamp 20131203224958	 Result 00	 Order id 20131203224958-221	 message APPROVAL	 authcode 088466	 pasref 1386110788841582	 md5 d7dd9de7bc7e74ff32aec451fdf75599
Our Order id 196020	 passtype order	 session g50rdkpbfg5projl6c3pgdatu0	 timestamp 20131203231650	 Result 00	 Order id 20131203231650-310	 message APPROVAL	 authcode 340544	 pasref 13861124281254322	 md5 aa2ebfa8aa596600a457cec86c65c50d
Our Order id 196051	 passtype order	 session 4uqmpp6hceiu9ub92nvjhtmio5	 timestamp 20131204110440	 Result 00	 Order id 20131204110440-740	 message APPROVAL	 authcode 234274	 pasref 13861548221105990	 md5 5d975579e2cf415e9ce7d175e5fc1dbf
Our Order id 196131	 passtype order	 session 271pqj3hp8j1hqcoumcg8r12s2	 timestamp 20131204194433	 Result 00	 Order id 20131204194433-37	 message APPROVAL	 authcode 524192	 pasref 1386186034869872	 md5 7d782e548f3551723d2db48cafbd46ed
Our Order id 196146	 passtype order	 session esos7utc0vfii7p42i149qkdn5	 timestamp 20131204220945	 Result 00	 Order id 20131204220945-585	 message APPROVAL	 authcode 087114	 pasref 13861947841417477	 md5 26a421f6d9925bdbe387bcd57efda0fe
Our Order id 196154	 passtype order	 session 2u2j9ruosbpo928ii1ts37o400	 timestamp 20131204234646	 Result 00	 Order id 20131204234646-456	 message APPROVAL	 authcode 069355	 pasref 13862005519064359	 md5 c565f6fb04c7d10e723a6638946406e6
Our Order id 196159	 passtype order	 session 8gbvegl6quhqksf2sh3tlmbal5	 timestamp 20131205082228	 Result 00	 Order id 20131205082228-824	 message APPROVAL	 authcode 102968	 pasref 13862315007909595	 md5 73877180737960a033a2e5a30c41a801
Our Order id 196173	 passtype order	 session crq4oj9a5q9819r4v2jad95j36	 timestamp 20131205105132	 Result 00	 Order id 20131205105132-158	 message APPROVAL	 authcode 095416	 pasref 13862404117677046	 md5 4f01b0a8b0060feddc455f3fb19788b8
Our Order id 196226	 passtype order	 session qjp67pbonnvb2gibg2ir9kaes3	 timestamp 20131205151327	 Result 00	 Order id 20131205151327-308	 message APPROVAL	 authcode 057291	 pasref 13862561382747067	 md5 9672d5414980463858e971c2d2bad0d8
Our Order id 196263	 passtype order	 session eobti80lmsf9bcern73v8amjv4	 timestamp 20131205205859	 Result 00	 Order id 20131205205859-906	 message APPROVAL	 authcode 060973	 pasref 1386276937534771	 md5 8c8237eb5b095395af541dada52f6294
Our Order id 196370	 passtype order	 session fcdq325mqisnepqvphtbq2ua07	 timestamp 20131206201656	 Result 00	 Order id 20131206201656-947	 message APPROVAL	 authcode 074217	 pasref 13863607680398079	 md5 01952e8e5334a8e893bb9e8977434eb1
Our Order id 196375	 passtype order	 session dk96p889api00ckd74nvohnu40	 timestamp 20131206210611	 Result 00	 Order id 20131206210611-888	 message APPROVAL	 authcode 443891	 pasref 13863652452125061	 md5 3b5fc26d2de3673b42beb6ebb31b8203
Our Order id 196377	 passtype order	 session i20icd4c8fff9arkk0fi065gf7	 timestamp 20131206214246	 Result 00	 Order id 20131206214246-691	 message APPROVAL	 authcode 050773	 pasref 13863659167694358	 md5 f9babf0616ba88cdea021a520cd66f2b
Our Order id 196436	 passtype order	 session vjhlrngoro5o4pemloim1rbnt7	 timestamp 20131207224030	 Result 00	 Order id 20131207224030-898	 message APPROVAL	 authcode 051242	 pasref 13864559187552229	 md5 2bb9bad4545134b22b557dfdaf21a1a5
Our Order id 196512	 passtype order	 session pneabue8aonq640ib3v1a3sbq6	 timestamp 20131208222344	 Result 00	 Order id 20131208222344-253	 message APPROVAL	 authcode 074823	 pasref 13865411579407068	 md5 768700824a7bc6bc14ac70d557344bcb
Our Order id 196518	 passtype order	 session tg3vfhb2oggqoaik66lgomdbu0	 timestamp 20131208230213	 Result 00	 Order id 20131208230213-104	 message APPROVAL	 authcode 832094	 pasref 13865434576093338	 md5 3bbe214cee3c163ee317a342f2b3fcc2
Our Order id 196636	 passtype order	 session h68t233bc5iolgg5odikmik287	 timestamp 20131209193456	 Result 00	 Order id 20131209193456-80	 message APPROVAL	 authcode 008376	 pasref 13866174283523556	 md5 59664aee1cd1cca24045a4a256267340
Our Order id 196654	 passtype order	 session 3j876m0d0r6d8s1jcbp1c0lcm2	 timestamp 20131209214654	 Result 00	 Order id 20131209214654-273	 message APPROVAL	 authcode 071778	 pasref 13866253598026077	 md5 f98965ea7119294e87da90320674b4ef
Our Order id 196657	 passtype order	 session uqleremk17raid2i2rh4hhh9j3	 timestamp 20131209215800	 Result 00	 Order id 20131209215800-235	 message APPROVAL	 authcode 095694	 pasref 1386625998840560	 md5 6f8980b6f9c1f6bc67c4a4d90628e13e
Our Order id 196658	 passtype order	 session g350gqq56ak5bo6f3sadt68nr6	 timestamp 20131209220332	 Result 00	 Order id 20131209220332-608	 message APPROVAL	 authcode 080053	 pasref 13866263741895889	 md5 c99f02a3c75e6a29885f9686a879b08c
Our Order id 196745	 passtype order	 session g350gqq56ak5bo6f3sadt68nr6	 timestamp 20131210150037	 Result 00	 Order id 20131210150037-617	 message APPROVAL	 authcode 080259	 pasref 13866873607685434	 md5 f4cb40e488e2733201f92622ee7c83bf
Our Order id 196774	 passtype order	 session unb0jrb50ahf59phfnm7c9j813	 timestamp 20131210193827	 Result 00	 Order id 20131210193827-819	 message APPROVAL	 authcode 004929	 pasref 13867040298747228	 md5 863a91989093e0679d1fecc1a359b265
Our Order id 196828	 passtype order	 session cpnh43d0dohfkfls102hc3c500	 timestamp 20131211111537	 Result 00	 Order id 20131211111537-910	 message APPROVAL	 authcode 069814	 pasref 13867602940636258	 md5 cdd5f88c40d5a42709dd807d92909ebc
Our Order id 196903	 passtype order	 session 8m4tnjc5kig44t9kag0b3m02l0	 timestamp 20131211212952	 Result 00	 Order id 20131211212952-394	 message APPROVAL	 authcode 560720	 pasref 1386797153057195	 md5 a1421a7642bf0ccf576c808020cd69de
Our Order id 196915	 passtype order	 session unp8m8tkojvvg3omjloiao6rm5	 timestamp 20131212000231	 Result 00	 Order id 20131212000231-325	 message APPROVAL	 authcode 563762	 pasref 1386806325747377	 md5 bdfcf8fe7a9f466a421f501620528638
Our Order id 196916	 passtype order	 session slab2glsr8jgvmhj0u863qb6f5	 timestamp 20131212000714	 Result 00	 Order id 20131212000714-320	 message APPROVAL	 authcode 062904	 pasref 13868065301938812	 md5 e540b5341825a50936d5d30e8e861c14
Our Order id 196995	 passtype order	 session pr3mmjajv5frff96iqdeqqkfa1	 timestamp 20131212154446	 Result 00	 Order id 20131212154446-501	 message APPROVAL	 authcode 041483	 pasref 13868627911999331	 md5 dc4eb5cb76de54e47b3ee2d98d5c8cc7
Our Order id 197035	 passtype order	 session i2qvja03chr95dcnnl4437i6n4	 timestamp 20131212230757	 Result 00	 Order id 20131212230757-11	 message APPROVAL	 authcode 092595	 pasref 13868893903293846	 md5 1fd588af7b07d41ebfd959d0b755e038
Our Order id 197043	 passtype order	 session 88m9lk2abh38oeu4ntd5ttt6n4	 timestamp 20131213092315	 Result 00	 Order id 20131213092315-10	 message APPROVAL	 authcode 044846	 pasref 13869262965414226	 md5 2d485973d283105f8da60af17e76bda4
Our Order id 197111	 passtype order	 session uhmnoou3gjj800ub0k7qr6n694	 timestamp 20131213162230	 Result 00	 Order id 20131213162230-425	 message APPROVAL	 authcode 351683	 pasref 13869514847371167	 md5 95c99d724d460a0f7aabfa5fb0b9ae93
Our Order id 197210	 passtype order	 session b4tkb5i82f9r9n8kfcbu9mpio3	 timestamp 20131215155320	 Result 00	 Order id 20131215155320-879	 message APPROVAL	 authcode 010943	 pasref 1387122562776641	 md5 bd15565f26ea8337b207b86d9acee6f8
Our Order id 197367	 passtype order	 session hgvdocfpdu6cd07r20rg15v8k5	 timestamp 20131216215027	 Result 00	 Order id 20131216215027-659	 message APPROVAL	 authcode 558182	 pasref 13872303183579879	 md5 02003860c073b9d704a9451997012279
Our Order id 197369	 passtype order	 session 92pl46e5dqg8fe9ohf459hrk22	 timestamp 20131216221741	 Result 00	 Order id 20131216221741-714	 message APPROVAL	 authcode 562765	 pasref 13872319965443329	 md5 c2678b66aa8b2c132c7d81597c9705f5
Our Order id 197505	 passtype order	 session q8j75uvb7pmksfemjaol5mopv6	 timestamp 20131217211233	 Result 00	 Order id 20131217211233-364	 message APPROVAL	 authcode 019782	 pasref 13873144531287778	 md5 cf3eb8654e405134d7215d8383ab1081
Our Order id 197589	 passtype order	 session qn1dfq2uhkqgdbkn3v29irdqd1	 timestamp 20131218185634	 Result 00	 Order id 20131218185634-209	 message APPROVAL	 authcode 350889	 pasref 13873927311592934	 md5 5ca2265920b564fee542049cbb4dba3d
Our Order id 197608	 passtype order	 session af9cgcb2v1u4q0cvrct8emjfq4	 timestamp 20131219043901	 Result 00	 Order id 20131219043901-590	 message APPROVAL	 authcode 035223	 pasref 13874282917746691	 md5 2abf6138f3a7e6fa1ca75d6cea5b619e
Our Order id 197657	 passtype order	 session 9afdq7jl0g747ta8e4kp0b6aj0	 timestamp 20131219131958	 Result 00	 Order id 20131219131958-227	 message APPROVAL	 authcode 026799	 pasref 13874588626566378	 md5 fb113edbae61d1374890ae7e5505439f
Our Order id 197685	 passtype order	 session 3sntnthclme1updu0d61mu5sr2	 timestamp 20131220003338	 Result 00	 Order id 20131220003338-770	 message APPROVAL	 authcode 372769	 pasref 13874993762674626	 md5 8391c39c96d7101f97de360964d71389
Our Order id 197718	 passtype order	 session mrvkhdbu8vuev76v0o5bkhkjf7	 timestamp 20131220141944	 Result 00	 Order id 20131220141944-257	 message APPROVAL	 authcode 054175	 pasref 13875489139942131	 md5 382094606b908e20635047c742579768
Our Order id 197755	 passtype order	 session 8hkaf2un94fsn0k4v176vnbpv6	 timestamp 20131221132429	 Result 00	 Order id 20131221132429-343	 message APPROVAL	 authcode 071260	 pasref 13876319437044610	 md5 6fce1f1ac48ec61f391d3fa665cf52b4
Our Order id 197801	 passtype order	 session alv1md04smai7897ug9ft4ipt3	 timestamp 20131223170625	 Result 00	 Order id 20131223170625-702	 message APPROVAL	 authcode 744284	 pasref 13878180715514461	 md5 cf43c1948557efcd0853c57a9c17abe5
Our Order id 197896	 passtype order	 session 0bi7v7kbe4fl849ie7bdm6nev2	 timestamp 20131228145751	 Result 101	 Order id 20131228145751-472	 message DECLINED	 authcode 	 pasref 13882422920288960	 md5 7c5e09f313f5553f47ae7dce88dae095
Our Order id 197898	 passtype order	 session 0bi7v7kbe4fl849ie7bdm6nev2	 timestamp 20131228150606	 Result 00	 Order id 20131228150606-990	 message APPROVAL	 authcode 082997	 pasref 13882427833923062	 md5 827edf173ce539ff33390b05264dd6f5
Our Order id 197943	 passtype order	 session an9ueaardtjlv3fanv0unei9f4	 timestamp 20131229212023	 Result 00	 Order id 20131229212023-560	 message APPROVAL	 authcode 876084	 pasref 13883516893678174	 md5 540b224a9f92bd245edbceb040533577
Our Order id 197962	 passtype order	 session uroed479rgqgqcu67t4l58dga0	 timestamp 20131230113031	 Result 00	 Order id 20131230113031-878	 message APPROVAL	 authcode 300623	 pasref 13884026979786071	 md5 91aa260c582f65a530ff71f113014097
Our Order id 198043	 passtype order	 session 5i8etdqleecucofo9spkv9f6f3	 timestamp 20131231173943	 Result 00	 Order id 20131231173943-165	 message APPROVAL	 authcode 035760	 pasref 13885112929952992	 md5 74be7b3ca809a451f2e826b7ab035add
Our Order id 198052	 passtype order	 session nf3d3k6dd3db7fmkr4b5orf541	 timestamp 20131231230431	 Result 00	 Order id 20131231230431-610	 message APPROVAL	 authcode T98677	 pasref 13885307042138368	 md5 ab9d54f9a21425e58055ab6e1c992578
Our Order id 198084	 passtype order	 session lm94c42vn8u52nb8t2jcgr6ei3	 timestamp 20140101213946	 Result 00	 Order id 20140101213946-575	 message APPROVAL	 authcode 023568	 pasref 13886120523617283	 md5 c273d02ee380c1b547d720d6a2a2cb43
Our Order id 198228	 passtype order	 session u6pr8nd4a6if9sdpbha4gpqib6	 timestamp 20140103150415	 Result 00	 Order id 20140103150415-389	 message APPROVAL	 authcode 484834	 pasref 13887611029047146	 md5 594e9be15074aef18a0094ca2d51c8d5
Our Order id 198248	 passtype order	 session afk9erk7otma8fn0e3j21m1ua1	 timestamp 20140103210308	 Result 00	 Order id 20140103210308-842	 message APPROVAL	 authcode 861203	 pasref 13887826181388000	 md5 57f64f29eddffcb1d8388f64771e4bab
Our Order id 198270	 passtype order	 session mt8iaptol6op04irn8hl6tfa65	 timestamp 20140104111633	 Result 00	 Order id 20140104111633-697	 message APPROVAL	 authcode 031410	 pasref 13888346780973188	 md5 9ad3af459a417a51534c125ada7d20f2
Our Order id 198296	 passtype order	 session 9gvvp10rhobdugormd0eua7ja5	 timestamp 20140104172328	 Result 00	 Order id 20140104172328-91	 message APPROVAL	 authcode 091534	 pasref 13888567854156337	 md5 9714ea94a600a2daf5958d3c287bf612
Our Order id 198304	 passtype order	 session ebvbjo07t7gq8k7k6g25mfsg04	 timestamp 20140104195648	 Result 00	 Order id 20140104195648-119	 message APPROVAL	 authcode 353340	 pasref 13888658729336430	 md5 5e3072e0c6f1407de434724b290f6899
Our Order id 198320	 passtype order	 session aqci8tpq04ajj4ua56avelrma1	 timestamp 20140105100022	 Result 00	 Order id 20140105100022-618	 message APPROVAL	 authcode 044337	 pasref 1388916494358732	 md5 e153f8af76477540c0fed8c386e70e80
Our Order id 198338	 passtype order	 session nn5c9586h3ldbji1amc1pv4u11	 timestamp 20140105145214	 Result 00	 Order id 20140105145214-740	 message APPROVAL	 authcode 032975	 pasref 13889340701913466	 md5 d7a269e772a2cae69f217e158aeeef04
Our Order id 198368	 passtype order	 session g19sh2vie82eomkprocoln57h7	 timestamp 20140105195005	 Result 00	 Order id 20140105195005-820	 message APPROVAL	 authcode 027633	 pasref 13889518795045947	 md5 bcdee56ab7ba96a9c78c50d123d8a1e0
Our Order id 198375	 passtype order	 session fo6f5ge3lkoctlgnp4on0sjac0	 timestamp 20140105205042	 Result 00	 Order id 20140105205042-846	 message APPROVAL	 authcode 042510	 pasref 13889555344143242	 md5 8fc69d4b3636598751b85d79add4ec90
Our Order id 198379	 passtype order	 session c990q1297feabtaeo0bh0fk4p3	 timestamp 20140105212555	 Result 00	 Order id 20140105212555-251	 message APPROVAL	 authcode 412017	 pasref 13889576478683033	 md5 317ba22074ba96af31fbe2753e5a5bb0
Our Order id 198391	 passtype order	 session 6b1ceeogi2csa5ir2n5328r5g1	 timestamp 20140106032630	 Result 00	 Order id 20140106032630-614	 message APPROVAL	 authcode 031445	 pasref 13889792792204314	 md5 9b879306567fd143f7d55f6f18e138a8
Our Order id 198406	 passtype order	 session is54v41109hmhrfcjrsu9ksvv2	 timestamp 20140106102917	 Result 00	 Order id 20140106102917-783	 message APPROVAL	 authcode 097079	 pasref 13890046169962748	 md5 63ab4c7ab78e16c7d5223e8dc516087d
Our Order id 198431	 passtype order	 session 18dij112rjko1i5gpve7gj09d6	 timestamp 20140106120850	 Result 00	 Order id 20140106120850-980	 message APPROVAL	 authcode 096647	 pasref 13890106157408744	 md5 deefcbc7298537ce6571384aabc1257e
Our Order id 198438	 passtype order	 session u9p1cnhng011ph6bmnhdgej2g7	 timestamp 20140106125710	 Result 00	 Order id 20140106125710-666	 message APPROVAL	 authcode 217715	 pasref 13890134846898594	 md5 4eff6e22d8bd1b8e220acea540b9e254
Our Order id 198479	 passtype order	 session 8gfvk51fehscmil8mb9l05kq42	 timestamp 20140106161759	 Result 00	 Order id 20140106161759-124	 message APPROVAL	 authcode 243341	 pasref 13890261578602756	 md5 2386e923f88137c40518450d9bd440ce
Our Order id 198538	 passtype order	 session or6rlrnfkjg9o17anofi5i5512	 timestamp 20140107105134	 Result 00	 Order id 20140107105134-160	 message APPROVAL	 authcode 084761	 pasref 13890923890322136	 md5 8eafd551c6ea7a62adcf20f400b4ff08
Our Order id 198608	 passtype order	 session e96jepp5rp0h6tld02dsa75jp2	 timestamp 20140107195514	 Result 00	 Order id 20140107195514-248	 message APPROVAL	 authcode 748491	 pasref 13891250215063130	 md5 91ab9b4e5178d37b532db93a9c7ec18c
Our Order id 198624	 passtype order	 session 5csb4m4jvvpsoa80cophj70dj2	 timestamp 20140107214031	 Result 00	 Order id 20140107214031-638	 message APPROVAL	 authcode 635742	 pasref 13891313834143914	 md5 8328bfe1e8c451f5dee376ae45c057d1
Our Order id 198631	 passtype order	 session o5p40f369r64ptt6n4pf3l9a14	 timestamp 20140107221613	 Result 00	 Order id 20140107221613-96	 message APPROVAL	 authcode 639679	 pasref 13891334931986645	 md5 180e734efeb06f9b91a60ee75b7e1d40
Our Order id 198725	 passtype order	 session r83v7o0rac1qgl4joo7eupk6q0	 timestamp 20140108164823	 Result 00	 Order id 20140108164823-546	 message APPROVAL	 authcode 334431	 pasref 13892001870843684	 md5 5754f00b496ffb67da7cee1c2cf2d1b6
Our Order id 198727	 passtype order	 session l3jtjuk78hgrkbqu88jv5p70r2	 timestamp 20140108172409	 Result 00	 Order id 20140108172409-333	 message APPROVAL	 authcode 069983	 pasref 13892023536966419	 md5 00bdef307f67b87271e903a468c3c838
Our Order id 198775	 passtype order	 session 52h8abtdm94dnucqmekr6v60f1	 timestamp 20140109110603	 Result 00	 Order id 20140109110603-657	 message APPROVAL	 authcode 183178	 pasref 13892660642091711	 md5 c2277297ceee14b04989c18ece2fde9f
Our Order id 198781	 passtype order	 session dhf7fh8c35u9cjm658jb175c43	 timestamp 20140109113457	 Result 00	 Order id 20140109113457-485	 message APPROVAL	 authcode 054698	 pasref 13892679164517258	 md5 5afc908838959c7f9b1050b2a1f483c2
Our Order id 198855	 passtype order	 session 7cjiri6ar7f79hg676cmp27e66	 timestamp 20140109204741	 Result 00	 Order id 20140109204741-640	 message APPROVAL	 authcode 578242	 pasref 13893009833764369	 md5 0ab28a93550b09261bfef03a5e96cd1a
Our Order id 198928	 passtype order	 session dftjgh7cnsi4ue9q2rgiot3n23	 timestamp 20140110164830	 Result 00	 Order id 20140110164830-182	 message APPROVAL	 authcode 374233	 pasref 13893730956527845	 md5 3c955da665f3483267a4aa33fc8ecc3d
Our Order id 198919	 passtype order	 session 6us53kpdj71aq416775hg522g0	 timestamp 20140110153723	 Result 00	 Order id 20140110153723-532	 message APPROVAL	 authcode 883957	 pasref 13894447916626749	 md5 05e03502625031103e1e3b29c4cbf019
Our Order id 198981	 passtype order	 session dbnt3gdujq1j79d23t49if9ks5	 timestamp 20140111215543	 Result 101	 Order id 20140111215543-846	 message DECLINED	 authcode 	 pasref 13894780022917315	 md5 bfc9018a4e54b6c975600cb5766f886d
Our Order id 199000	 passtype order	 session 7e952nnvbj5m0p4d3p6f62g862	 timestamp 20140112122940	 Result 00	 Order id 20140112122940-714	 message APPROVAL	 authcode 023830	 pasref 13895302667017687	 md5 51749ad84d545791303b6c752ed476e1
Our Order id 199027	 passtype order	 session 27jhrs0sv3pb5htdpl59tuu2i4	 timestamp 20140112193337	 Result 00	 Order id 20140112193337-404	 message APPROVAL	 authcode 044805	 pasref 13895557107638525	 md5 c1a1e010e141986924c7246c789c0194
Our Order id 199038	 passtype order	 session t2v0jgg9pvdgakctnjd43kmug7	 timestamp 20140112211928	 Result 00	 Order id 20140112211928-321	 message APPROVAL	 authcode 354611	 pasref 13895621095364657	 md5 0a6c0522bdfba018c08f9c3c5b9762dd
Our Order id 199250	 passtype order	 session g6slgl01gpptbq4p122iic7b66	 timestamp 20140114160123	 Result 00	 Order id 20140114160123-807	 message APPROVAL	 authcode 003125	 pasref 13897158113871106	 md5 ba3c232979645841d37aa2c42eecefbc
Our Order id 199276	 passtype order	 session mas782euk9qlgqr762g6rd9833	 timestamp 20140114202954	 Result 00	 Order id 20140114202954-31	 message APPROVAL	 authcode 036152	 pasref 13897319611177469	 md5 f7d33e32e3b5a1b9bcb9ce6acb18e91f
Our Order id 199281	 passtype order	 session p95tlmohdk9am29blom6lt62f7	 timestamp 20140114210253	 Result 00	 Order id 20140114210253-933	 message APPROVAL	 authcode 033215	 pasref 13897338722013075	 md5 8a238250e2bcbf2b20d3a0ba1964451c
Our Order id 199332	 passtype order	 session 5oudddg36jpdg9rthu6c2irvk2	 timestamp 20140115132130	 Result 00	 Order id 20140115132130-764	 message APPROVAL	 authcode 039485	 pasref 13897926112474986	 md5 b0b4e32443e1058be831a1cfedff36bd
