"Product Id","Product Name","URL"
"535587","cadburys-one-chocolate-1kg","https://www.puregusto.co.uk/cadburys-one-chocolate-1kg-p535587.html"
"547457","simply-christmas-pudding-syrup-1-litre","https://www.puregusto.co.uk/simply-christmas-pudding-syrup-1-litre-p547457.html"
"537741","dart-eps-foam-cups-lids","https://www.puregusto.co.uk/dart-eps-foam-cups-lids-p537741.html"
"547509","simply-lemon-syrup-1-litre","https://www.puregusto.co.uk/simply-lemon-syrup-1-litre-p547509.html"
"537095","simply-syrup-toasted-marshmallow-1-ltr","https://www.puregusto.co.uk/simply-syrup-toasted-marshmallow-1-ltr-p537095.html"
"540436","galaxy-hot-chocolate-sachets-x-100","https://www.puregusto.co.uk/galaxy-hot-chocolate-sachets-x-100-p540436.html"
"547417","simply-strawberry-fruit-puree-1-litre","https://www.puregusto.co.uk/simply-strawberry-fruit-puree-1-litre-p547417.html"
"541090","puregusto-mama-cata-great-taste-award-ese-pods-x-100","https://www.puregusto.co.uk/puregusto-mama-cata-great-taste-award-ese-pods-x-100-p541090.html"
"531672","pla-biodegradable-smoothie-cups-lids","https://www.puregusto.co.uk/pla-biodegradable-smoothie-cups-lids-p531672.html"
"540084","jura-impressa-z6-coffee-machine","https://www.puregusto.co.uk/jura-impressa-z6-coffee-machine-p540084.html"
"531606","twinings-decaf-tea-x-20","https://www.puregusto.co.uk/twinings-decaf-tea-x-20-p531606.html"
"534833","jura-jx8-platinum-coffee-machine","https://www.puregusto.co.uk/jura-jx8-platinum-coffee-machine-p534833.html"
"548782","puregusto-mason-jars-with-handles-x-4-set","https://www.puregusto.co.uk/puregusto-mason-jars-with-handles-x-4-set-p548782.html"
"548783","puregusto-biodegradable-paper-straws-8-inch-x-500","https://www.puregusto.co.uk/puregusto-biodegradable-paper-straws-8-inch-x-500-p548783.html"
"549074","macap-mxa-automatic-coffee-grinder","https://www.puregusto.co.uk/macap-mxa-automatic-coffee-grinder-p549074.html"
"549075","macap-m2d-mini-on-demand-coffee-grinder","https://www.puregusto.co.uk/macap-m2d-mini-on-demand-coffee-grinder-p549075.html"
"549076","mazzer-super-jolly-coffee-grinder","https://www.puregusto.co.uk/mazzer-super-jolly-coffee-grinder-p549076.html"
"543991","lavazza-qualita-rossa-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-qualita-rossa-coffee-beans-6kg-p543991.html"
"541308","jura-glass-milk-container","https://www.puregusto.co.uk/jura-glass-milk-container-p541308.html"
